year,MyLkID,tnc_AB (k),tnc_BA (k),tnc_TOT (k),TMc_e (M)
2025,2002,0.0,0.0,0.0,0.0
2025,2003,0.0,0.0,0.0,0.0
2025,2004,0.0,0.0,0.0,0.0
2025,2005,102.329,267.664,369.993,0.07950363886032039
2025,2006,0.0,0.0,0.0,0.0
2025,2007,0.0,0.0,0.0,0.0
2025,2008,0.0,0.0,0.0,0.0
2025,2009,617.734,52.963,670.697,0.8977755156922952
2025,2010,0.0,0.0,0.0,0.0
2025,2011,0.0,0.0,0.0,0.0
2025,2012,10.892,1115.558,1126.45,3.1234039365155666
2025,2013,226.872,173.464,400.336,2.156662764505557
2025,2014,0.0,0.0,0.0,0.0
2025,2015,0.0,0.0,0.0,0.0
2025,2016,0.0,0.0,0.0,0.0
2025,2017,0.0,0.0,0.0,0.0
2025,2018,0.0,0.0,0.0,0.0
2025,2019,0.0,0.0,0.0,0.0
2025,2020,0.0,0.0,0.0,0.0
2025,2021,0.0,0.0,0.0,0.0
2025,2022,74.659,510.659,585.318,0.24474295351458578
2025,2023,0.0,0.0,0.0,0.0
2025,2024,0.0,0.0,0.0,0.0
2025,2025,0.0,0.0,0.0,0.0
2025,2026,0.0,0.0,0.0,0.0
2025,2027,0.0,0.0,0.0,0.0
2025,2028,0.0,0.0,0.0,0.0
2025,2029,2713.239,1060.943,3774.182,5.584791435332957
2025,2030,474.388,6.372,480.76,0.8746263083288753
2025,2031,157.421,450.061,607.482,0.708360144140994
2025,2032,0.0,0.0,0.0,0.0
2025,2033,0.0,0.0,0.0,0.0
2025,2034,0.0,0.0,0.0,0.0
2025,2035,0.0,0.0,0.0,0.0
2025,2036,110.031,0.0,110.031,0.044064196745970494
2025,2037,149.736,0.0,149.736,0.2793527409380093
2025,2038,0.0,0.0,0.0,0.0
2025,2039,0.0,0.0,0.0,0.0
2025,2040,0.0,0.0,0.0,0.0
2025,2041,0.0,0.0,0.0,0.0
2025,2042,0.0,0.0,0.0,0.0
2025,2043,0.0,0.0,0.0,0.0
2025,2044,0.0,0.0,0.0,0.0
2025,2045,0.0,0.0,0.0,0.0
2025,2046,0.0,0.0,0.0,0.0
2025,2047,625.391,53.818,679.209,0.5073839780225561
2025,2048,0.0,0.0,0.0,0.0
2025,2049,2713.239,1060.943,3774.182,12.144936902408626
2025,2050,2231.116,21.785,2252.901,30.814717954127993
2025,2051,0.0,0.0,0.0,0.0
2025,2052,0.0,0.0,0.0,0.0
2025,2053,604.005,38.955,642.96,0.05948081708928825
2025,2054,0.0,0.0,0.0,0.0
2025,2055,0.0,0.0,0.0,0.0
2025,2056,0.0,18.884,18.884,0.12899432684589743
2025,2057,462.749,0.0,462.749,0.1679938052246572
2025,2058,1340.721,351.319,1692.04,1.677451803460405
2025,2059,0.0,0.0,0.0,0.0
2025,2060,0.0,0.0,0.0,0.0
2025,2061,38.955,585.122,624.077,0.11521682072368969
2025,2062,0.0,0.0,0.0,0.0
2025,2063,0.0,0.0,0.0,0.0
2025,2064,3250.88,347.773,3598.6530000000002,0.985326787018384
2025,2065,591.404,218.819,810.223,0.32947530454725843
2025,2066,625.391,53.818,679.209,0.5205428802120572
2025,2067,0.0,0.0,0.0,0.0
2025,2068,0.0,0.0,0.0,0.0
2025,2069,0.0,0.0,0.0,0.0
2025,2070,0.0,0.0,0.0,0.0
2025,2071,0.0,0.0,0.0,0.0
2025,2072,0.0,0.0,0.0,0.0
2025,2073,0.0,0.0,0.0,0.0
2025,2074,0.0,20.844,20.844,0.007068396423309116
2025,2075,0.0,0.0,0.0,0.0
2025,2076,29.027,0.0,29.027,0.0011974421811902507
2025,2077,0.0,0.0,0.0,0.0
2025,2078,0.0,53.931,53.931,0.09061907073260321
2025,2079,18.896,0.0,18.896,0.006023989416535227
2025,2080,0.0,0.0,0.0,0.0
2025,2081,0.0,0.0,0.0,0.0
2025,2082,0.0,0.0,0.0,0.0
2025,2083,0.0,0.0,0.0,0.0
2025,2084,0.0,1.778,1.778,0.0003641166943270088
2025,2085,0.0,0.0,0.0,0.0
2025,2086,12.817,0.0,12.817,0.002622850212740958
2025,2087,0.0,0.0,0.0,0.0
2025,2088,32.689,1.573,34.262,0.013641961440809947
2025,2089,0.0,0.0,0.0,0.0
2025,2090,0.0,0.0,0.0,0.0
2025,2091,0.0,1.26,1.26,0.0006798306184615538
2025,2092,29.027,0.0,29.027,0.014797554087977997
2025,2093,0.0,5.27,5.27,0.0017416837241066086
2025,2094,0.0,0.0,0.0,0.0
2025,2095,0.0,83.375,83.375,0.9083385024721343
2025,2096,0.0,0.0,0.0,0.0
2025,2097,0.0,0.0,0.0,0.0
2025,2098,0.0,0.0,0.0,0.0
2025,2099,0.0,0.0,0.0,0.0
2025,2100,0.0,0.0,0.0,0.0
2025,2101,0.0,0.0,0.0,0.0
2025,2102,3.146,11.363,14.509,0.005133746104504688
2025,2103,0.0,0.0,0.0,0.0
2025,2104,0.0,0.0,0.0,0.0
2025,2105,0.0,0.0,0.0,0.0
2025,2106,0.0,0.0,0.0,0.0
2025,2107,0.0,0.0,0.0,0.0
2025,2108,2.227,1.913,4.14,0.0008251479947636736
2025,2109,2.227,1.913,4.14,0.0010810835051279044
2025,2110,0.0,0.0,0.0,0.0
2025,2111,0.0,0.0,0.0,0.0
2025,2112,2.227,1.913,4.14,0.0007363526671211891
2025,2113,74.451,0.0,74.451,0.07612077022152976
2025,2114,72.836,0.0,72.836,0.01906737310267086
2025,2115,0.0,0.0,0.0,0.0
2025,2116,0.0,0.0,0.0,0.0
2025,2117,0.0,0.0,0.0,0.0
2025,2118,0.0,2.602,2.602,0.0014061909667528974
2025,2119,46.443,0.0,46.443,0.003606212598324264
2025,2120,0.0,0.0,0.0,0.0
2025,2121,0.0,0.0,0.0,0.0
2025,2122,0.0,0.0,0.0,0.0
2025,2123,0.0,5.27,5.27,0.0017789829131295957
2025,2124,0.0,0.0,0.0,0.0
2025,2125,0.0,0.0,0.0,0.0
2025,2126,0.0,0.0,0.0,0.0
2025,2127,0.0,20.844,20.844,0.011313104867278354
2025,2128,0.0,0.0,0.0,0.0
2025,2129,0.0,52.237,52.237,0.03524361653396504
2025,2130,0.0,0.0,0.0,0.0
2025,2131,0.0,0.0,0.0,0.0
2025,2132,5.739,6.68,12.419,0.004013709996545574
2025,2133,3.146,65.378,68.524,0.04793366866898987
2025,2134,0.0,27.792,27.792,0.022096031654173478
2025,2135,955.701,82.518,1038.219,9.290201238346917
2025,2136,0.0,12.817,12.817,0.00451267207086809
2025,2137,0.0,0.0,0.0,0.0
2025,2138,0.0,0.0,0.0,0.0
2025,2139,0.0,0.0,0.0,0.0
2025,2140,25.583,0.0,25.583,0.009522872725679834
2025,2141,0.0,0.0,0.0,0.0
2025,2142,0.0,0.0,0.0,0.0
2025,2143,0.0,5.27,5.27,0.0012583231139832616
2025,2144,0.0,0.0,0.0,0.0
2025,2145,0.0,62.531,62.531,0.11139159541959395
2025,2146,0.0,39.869,39.869,0.03937317708312451
2025,2147,78.105,0.0,78.105,0.0275227585045293
2025,2148,0.0,0.0,0.0,0.0
2025,2149,2.602,0.0,2.602,0.004695414408648545
2025,2150,0.0,0.0,0.0,0.0
2025,2151,0.0,20.844,20.844,0.0519498086628717
2025,2152,0.0,1.26,1.26,0.0008719091646428053
2025,2153,3.34,2.87,6.21,0.001678193988177601
2025,2154,0.0,0.0,0.0,0.0
2025,2155,0.0,0.0,0.0,0.0
2025,2156,0.0,0.0,0.0,0.0
2025,2157,0.0,25.583,25.583,0.01641455014139025
2025,2158,0.0,5.758,5.758,0.003080941015404028
2025,2159,0.0,0.0,0.0,0.0
2025,2160,0.0,0.0,0.0,0.0
2025,2161,26.654,0.0,26.654,0.011352879013963429
2025,2162,0.0,0.0,0.0,0.0
2025,2163,0.0,0.0,0.0,0.0
2025,2164,0.0,20.844,20.844,0.0036882334180038633
2025,2165,1.573,32.689,34.262,0.018775270202165975
2025,2166,0.0,29.027,29.027,0.01484794991915349
2025,2167,0.0,0.0,0.0,0.0
2025,2168,0.0,0.0,0.0,0.0
2025,2169,2.227,1.913,4.14,0.000982285398054987
2025,2170,0.0,0.0,0.0,0.0
2025,2171,0.0,0.0,0.0,0.0
2025,2172,0.0,0.0,0.0,0.0
2025,2173,0.0,0.0,0.0,0.0
2025,2174,0.0,10.226,10.226,0.005082738523699275
2025,2175,0.0,0.0,0.0,0.0
2025,2176,0.0,0.0,0.0,0.0
2025,2177,0.0,5.27,5.27,0.0019021066615436092
2025,2178,0.0,0.0,0.0,0.0
2025,2179,0.0,0.0,0.0,0.0
2025,2180,958.303,82.518,1040.821,2.8859780416331846
2025,2181,0.0,0.0,0.0,0.0
2025,2182,0.0,5.251,5.251,0.0006919349052003526
2025,2183,0.0,0.0,0.0,0.0
2025,2184,0.0,0.0,0.0,0.0
2025,2185,0.0,0.0,0.0,0.0
2025,2186,0.0,0.0,0.0,0.0
2025,2187,0.0,0.0,0.0,0.0
2025,2188,0.0,10.539,10.539,0.00036532670094184484
2025,2189,0.0,0.0,0.0,0.0
2025,2190,6.68,5.739,12.419,0.006063951809202687
2025,2191,27.792,0.0,27.792,0.009781974090011735
2025,2192,0.0,0.0,0.0,0.0
2025,2193,0.0,0.0,0.0,0.0
2025,2194,0.0,0.0,0.0,0.0
2025,2195,0.0,0.0,0.0,0.0
2025,2196,0.0,0.0,0.0,0.0
2025,2197,0.0,0.0,0.0,0.0
2025,2198,0.0,62.531,62.531,0.011729158288553171
2025,2199,0.0,0.0,0.0,0.0
2025,2200,0.0,0.0,0.0,0.0
2025,2201,0.0,0.0,0.0,0.0
2025,2202,0.0,0.0,0.0,0.0
2025,2203,2.227,1.913,4.14,0.0006493368394202958
2025,2204,0.0,0.0,0.0,0.0
2025,2205,0.0,0.0,0.0,0.0
2025,2206,55.583,0.0,55.583,0.024661931339826526
2025,2207,0.0,26.654,26.654,0.0065088676575581084
2025,2208,0.0,1.778,1.778,0.0003419005451079825
2025,2209,0.0,0.0,0.0,0.0
2025,2210,0.0,0.0,0.0,0.0
2025,2211,13.294,0.0,13.294,0.00018542527324682317
2025,2212,13.294,0.0,13.294,0.004317417345027546
2025,2213,28.501,0.0,28.501,0.006892001958255335
2025,2214,17.361,0.0,17.361,0.006742022355409539
2025,2215,0.0,0.0,0.0,0.0
2025,2216,0.0,36.257,36.257,0.008546033732783268
2025,2217,0.0,0.0,0.0,0.0
2025,2218,0.0,3.948,3.948,0.000963743070316534
2025,2219,0.0,0.0,0.0,0.0
2025,2220,0.0,0.0,0.0,0.0
2025,2221,94.376,0.0,94.376,0.0586933343725551
2025,2222,0.0,0.0,0.0,0.0
2025,2223,0.0,0.0,0.0,0.0
2025,2224,11.14,1.535,12.675,0.0017624575573404375
2025,2225,0.0,0.0,0.0,0.0
2025,2226,0.0,0.0,0.0,0.0
2025,2227,0.0,0.0,0.0,0.0
2025,2228,0.0,0.0,0.0,0.0
2025,2229,26.965,0.0,26.965,0.008390145046928546
2025,2230,0.0,26.965,26.965,0.0068827002350583455
2025,2231,36.257,0.0,36.257,0.1003430074711117
2025,2232,45.862,0.0,45.862,0.08881846525062677
2025,2233,74.153,0.0,74.153,0.01665055681863019
2025,2234,0.0,0.0,0.0,0.0
2025,2235,74.153,0.0,74.153,0.025574257812515676
2025,2236,0.0,0.0,0.0,0.0
2025,2237,0.0,0.0,0.0,0.0
2025,2238,0.0,0.0,0.0,0.0
2025,2239,0.0,0.0,0.0,0.0
2025,2240,74.153,0.0,74.153,0.020071069861214
2025,2241,0.0,0.0,0.0,0.0
2025,2242,11.241,0.0,11.241,0.002891019150594941
2025,2243,5.02,0.0,5.02,0.05679158557616759
2025,2244,135.57,0.0,135.57,0.05129224301765417
2025,2245,0.0,0.0,0.0,0.0
2025,2246,13.938,0.0,13.938,0.009176704628067715
2025,2247,7.577,0.0,7.577,0.0011661613492341828
2025,2248,0.0,0.0,0.0,0.0
2025,2249,13.215,0.0,13.215,0.010806333496118242
2025,2250,0.0,0.0,0.0,0.0
2025,2251,0.0,3.008,3.008,0.0009781218560658265
2025,2252,26.965,0.0,26.965,0.009341708374727758
2025,2253,0.0,62.531,62.531,0.0030123831261854787
2025,2254,0.0,0.0,0.0,0.0
2025,2255,0.0,0.0,0.0,0.0
2025,2256,0.0,74.451,74.451,0.03428381761772074
2025,2257,0.0,0.0,0.0,0.0
2025,2258,4.453,3.826,8.279,0.0007383826365051692
2025,2259,6.68,5.739,12.419,0.1937291755479961
2025,2260,0.0,0.0,0.0,0.0
2025,2261,10.539,0.0,10.539,0.8263665643742625
2025,2262,0.0,0.0,0.0,0.0
2025,2263,0.0,7.018,7.018,0.542813156407683
2025,2264,55.583,0.0,55.583,2.7341597010606544
2025,2265,6.68,5.739,12.419,0.6295119356219668
2025,2266,0.0,0.0,0.0,0.0
2025,2267,83.375,0.0,83.375,0.18943982266505552
2025,2268,2.602,0.0,2.602,0.11404203040877595
2025,2269,3.146,65.378,68.524,3.734005387927731
2025,2270,0.0,0.0,0.0,0.0
2025,2271,0.0,1.778,1.778,0.04263321493056757
2025,2272,0.0,0.0,0.0,0.0
2025,2273,5.739,6.68,12.419,1.785795309411348
2025,2274,0.0,0.0,0.0,0.0
2025,2275,0.0,20.844,20.844,0.1829726811067011
2025,2276,0.0,0.0,0.0,0.0
2025,2277,27.792,0.0,27.792,1.395764585350946
2025,2278,0.0,13.14,13.14,0.17657335160453042
2025,2279,74.451,0.0,74.451,1.528042421782597
2025,2280,0.0,13.14,13.14,0.23745404558602548
2025,2281,0.0,0.0,0.0,0.0
2025,2282,0.0,8.278,8.278,0.23022394449284314
2025,2283,0.0,0.0,0.0,0.0
2025,2284,0.0,0.0,0.0,0.0
2025,2285,0.0,0.0,0.0,0.0
2025,2286,3.146,63.599,66.74499999999999,3.5641140211193094
2025,2287,0.0,0.0,0.0,0.0
2025,2288,0.0,0.0,0.0,0.0
2025,2289,2.227,1.913,4.14,0.0007758155825026786
2025,2290,0.0,0.0,0.0,0.0
2025,2291,0.0,0.0,0.0,0.0
2025,2292,0.0,0.0,0.0,0.0
2025,2293,0.0,0.0,0.0,0.0
2025,2294,0.0,0.0,0.0,0.0
2025,2295,0.0,0.0,0.0,0.0
2025,2296,2.602,0.0,2.602,0.1930278507246857
2025,2297,0.0,13.14,13.14,0.3820666742536364
2025,2298,0.0,8.447,8.447,0.19218404138315673
2025,2299,17.416,0.0,17.416,0.03140408339835636
2025,2300,4.453,3.826,8.279,0.021855560598378537
2025,2301,6.68,5.739,12.419,0.3311567968565661
2025,2302,6.68,5.739,12.419,0.2953902801475795
2025,2303,0.0,0.0,0.0,0.0
2025,2304,0.0,0.0,0.0,0.0
2025,2305,29.027,0.0,29.027,0.050921028464342995
2025,2306,0.0,0.0,0.0,0.0
2025,2307,0.0,0.0,0.0,0.0
2025,2308,0.0,0.0,0.0,0.0
2025,2309,0.0,62.531,62.531,0.862285264204278
2025,2310,0.0,0.0,0.0,0.0
2025,2311,0.0,0.0,0.0,0.0
2025,2312,0.0,0.0,0.0,0.0
2025,2313,0.0,0.0,0.0,0.0
2025,2314,0.0,0.0,0.0,0.0
2025,2315,0.0,41.688,41.688,0.08887146047178524
2025,2316,0.0,5.251,5.251,0.012333892496719566
2025,2317,3.826,4.453,8.279,0.0013054184011279664
2025,2318,6.68,5.739,12.419,0.47606025598906065
2025,2319,72.836,0.0,72.836,0.04077834002443216
2025,2320,0.0,0.0,0.0,0.0
2025,2321,0.0,41.688,41.688,0.05149095867443791
2025,2322,0.0,0.0,0.0,0.0
2025,2323,1.573,32.689,34.262,0.019599919795270426
2025,2324,0.0,0.0,0.0,0.0
2025,2325,0.0,0.0,0.0,0.0
2025,2326,0.0,0.0,0.0,0.0
2025,2327,17.416,0.0,17.416,0.045574709489856154
2025,2328,0.0,0.0,0.0,0.0
2025,2329,0.0,0.0,0.0,0.0
2025,2330,0.0,0.0,0.0,0.0
2025,2331,2.227,1.913,4.14,0.012282602774635765
2025,2332,0.0,1.26,1.26,0.1013592375439865
2025,2333,0.0,0.0,0.0,0.0
2025,2334,0.0,0.0,0.0,0.0
2025,2335,0.0,0.0,0.0,0.0
2025,2336,0.0,0.0,0.0,0.0
2025,2337,0.0,2.519,2.519,0.10136568678784547
2025,2338,0.0,0.0,0.0,0.0
2025,2339,0.0,0.0,0.0,0.0
2025,2340,0.0,0.0,0.0,0.0
2025,2341,0.0,0.0,0.0,0.0
2025,2342,2.602,0.0,2.602,0.26886546845663994
2025,2343,0.0,41.688,41.688,0.6710096641567237
2025,2344,65.378,3.146,68.524,0.09876015068095038
2025,2345,0.0,20.844,20.844,0.10286814384521904
2025,2346,0.0,83.375,83.375,3.466342008140641
2025,2347,0.0,0.0,0.0,0.0
2025,2348,6.68,5.739,12.419,0.24914840896705118
2025,2349,74.451,0.0,74.451,4.442268731790011
2025,2350,0.0,72.836,72.836,0.33869321059790647
2025,2351,0.0,0.0,0.0,0.0
2025,2352,10.501,0.0,10.501,0.3360492640686705
2025,2353,2.602,0.0,2.602,0.0017372218933578761
2025,2354,0.0,10.501,10.501,0.15854694852420823
2025,2355,0.0,83.375,83.375,0.9582516417977659
2025,2356,65.378,3.146,68.524,0.40931339129943534
2025,2357,0.0,10.501,10.501,0.018353756484487553
2025,2358,0.0,0.0,0.0,0.0
2025,2359,0.0,26.654,26.654,0.05508028127684669
2025,2360,0.0,0.0,0.0,0.0
2025,2361,0.0,74.451,74.451,3.6243936716691043
2025,2362,12.817,0.0,12.817,0.004499941867727104
2025,2363,0.0,0.0,0.0,0.0
2025,2364,0.0,0.0,0.0,0.0
2025,2365,0.0,0.0,0.0,0.0
2025,2366,3.146,63.599,66.74499999999999,0.04091427349221949
2025,2367,0.0,0.0,0.0,0.0
2025,2368,2.227,1.913,4.14,0.010561093208916326
2025,2369,0.0,0.0,0.0,0.0
2025,2370,0.0,54.025,54.025,0.48160476690801846
2025,2371,0.0,53.084,53.084,0.08893847624345952
2025,2372,0.0,0.0,0.0,0.0
2025,2373,0.0,4.499,4.499,0.16295350694855842
2025,2374,6.68,5.739,12.419,0.20909062951490825
2025,2375,0.0,0.0,0.0,0.0
2025,2376,0.0,0.0,0.0,0.0
2025,2377,0.0,25.583,25.583,0.0299266763971198
2025,2378,26.431,0.0,26.431,0.09215159462151555
2025,2379,0.0,41.688,41.688,0.6824240096890165
2025,2380,0.0,0.0,0.0,0.0
2025,2381,0.0,0.0,0.0,0.0
2025,2382,0.0,0.0,0.0,0.0
2025,2383,0.0,0.0,0.0,0.0
2025,2384,0.0,0.0,0.0,0.0
2025,2385,25.633,0.0,25.633,0.021536961786363815
2025,2386,6.68,5.739,12.419,0.6094038198362935
2025,2387,0.0,0.0,0.0,0.0
2025,2388,0.0,7.018,7.018,0.016327727334965042
2025,2389,0.0,0.0,0.0,0.0
2025,2390,0.0,0.0,0.0,0.0
2025,2391,0.0,26.654,26.654,0.021874972142671822
2025,2392,0.0,5.251,5.251,0.013011923335453536
2025,2393,0.0,0.0,0.0,0.0
2025,2394,0.0,0.0,0.0,0.0
2025,2395,0.0,0.0,0.0,0.0
2025,2396,0.0,0.0,0.0,0.0
2025,2397,0.0,0.0,0.0,0.0
2025,2398,13.215,0.0,13.215,0.01074652630816312
2025,2399,0.0,0.0,0.0,0.0
2025,2400,41.688,0.0,41.688,0.1397390548110707
2025,2401,2.602,0.0,2.602,0.012647001494825224
2025,2402,0.0,0.0,0.0,0.0
2025,2403,0.0,10.501,10.501,0.003152020677174268
2025,2404,4.453,3.826,8.279,0.018572453605463137
2025,2405,0.0,1.778,1.778,0.020593776480734908
2025,2406,2.87,3.34,6.21,0.0032568476315130786
2025,2407,1.778,0.0,1.778,0.005148260927610983
2025,2408,0.0,56.944,56.944,0.036502448102048134
2025,2409,0.0,0.0,0.0,0.0
2025,2410,0.0,0.0,0.0,0.0
2025,2411,11.14,3.071,14.211,0.5351448552321358
2025,2412,13.294,0.0,13.294,0.08256368616149602
2025,2413,148.307,0.0,148.307,2.604877398685281
2025,2414,0.0,0.0,0.0,0.0
2025,2415,81.082,0.0,81.082,0.28938341472077556
2025,2416,12.675,0.0,12.675,0.3601272543355045
2025,2417,0.0,0.0,0.0,0.0
2025,2418,53.931,0.0,53.931,1.255866961648286
2025,2419,3.948,0.0,3.948,0.10408860804622014
2025,2420,26.587,0.0,26.587,0.38666317576881026
2025,2421,4.606,0.0,4.606,0.17419190495144973
2025,2422,0.0,13.294,13.294,0.04118413058696192
2025,2423,0.0,0.0,0.0,0.0
2025,2424,11.14,1.535,12.675,0.4709462366478957
2025,2425,0.0,0.0,0.0,0.0
2025,2426,0.0,0.0,0.0,0.0
2025,2427,0.0,0.0,0.0,0.0
2025,2428,148.307,0.0,148.307,3.7775178807022165
2025,2429,148.307,0.0,148.307,1.2810964620873402
2025,2430,0.0,0.0,0.0,0.0
2025,2431,0.0,0.0,0.0,0.0
2025,2432,0.0,0.0,0.0,0.0
2025,2433,26.587,0.0,26.587,0.6739931913253426
2025,2434,0.0,0.0,0.0,0.0
2025,2435,0.0,7.702,7.702,0.06983890382663317
2025,2436,0.0,0.0,0.0,0.0
2025,2437,53.931,0.0,53.931,1.5583532067870807
2025,2438,0.0,0.0,0.0,0.0
2025,2439,0.0,7.702,7.702,0.1234724482012213
2025,2440,0.0,0.0,0.0,0.0
2025,2441,53.931,0.0,53.931,0.5799552248301458
2025,2442,22.28,0.0,22.28,0.7509254217058733
2025,2443,0.0,7.702,7.702,0.002856415069290456
2025,2444,0.0,0.0,0.0,0.0
2025,2445,0.0,0.0,0.0,0.0
2025,2446,13.294,0.0,13.294,0.004623871497362134
2025,2447,0.0,0.0,0.0,0.0
2025,2448,0.0,0.0,0.0,0.0
2025,2449,0.0,0.0,0.0,0.0
2025,2450,0.0,0.0,0.0,0.0
2025,2451,0.0,13.294,13.294,0.0037978688421998947
2025,2452,0.0,0.0,0.0,0.0
2025,2453,0.0,0.0,0.0,0.0
2025,2454,148.307,0.0,148.307,1.7226805939853278
2025,2455,0.0,0.0,0.0,0.0
2025,2456,0.0,0.0,0.0,0.0
2025,2457,0.0,0.0,0.0,0.0
2025,2458,0.0,0.0,0.0,0.0
2025,2459,0.0,0.0,0.0,0.0
2025,2460,0.0,0.0,0.0,0.0
2025,2461,13.938,0.0,13.938,0.1419290105337834
2025,2462,0.0,277.899,277.899,0.9159537101308151
2025,2463,259.405,0.0,259.405,1.1791785025600818
2025,2464,10.917,0.0,10.917,0.030283593308967564
2025,2465,284.26,0.0,284.26,0.7775824087092885
2025,2466,18.494,0.0,18.494,0.03850990383284821
2025,2467,266.982,0.0,266.982,0.3895157925175671
2025,2468,259.405,0.0,259.405,0.580400058981201
2025,2469,13.938,0.0,13.938,0.015209139987017261
2025,2470,10.917,0.0,10.917,0.018233880391823346
2025,2471,562.159,0.0,562.159,1.4153939620325002
2025,2472,10.917,0.0,10.917,0.009962010312867323
2025,2473,0.0,0.0,0.0,0.0
2025,2474,17.462,0.0,17.462,0.43540869386924685
2025,2475,0.0,0.0,0.0,0.0
2025,2476,390.644,0.0,390.644,1.4949885993828926
2025,2477,0.0,0.0,0.0,0.0
2025,2478,6.203,0.0,6.203,0.015673347458061707
2025,2479,0.0,0.0,0.0,0.0
2025,2480,17.462,0.0,17.462,0.29347946014568616
2025,2481,390.644,0.0,390.644,4.658318600896496
2025,2482,0.0,5.02,5.02,0.0982169732931551
2025,2483,12.442,0.0,12.442,0.5635787374259312
2025,2484,251.28,0.0,251.28,0.36192007179087116
2025,2485,0.0,0.0,0.0,0.0
2025,2486,6.203,0.0,6.203,0.07046542704732978
2025,2487,0.085,0.0,0.085,0.00034071486273947875
2025,2488,283.583,0.0,283.583,0.9004024088185415
2025,2489,0.085,0.0,0.085,0.0009935275242459254
2025,2490,0.0,0.0,0.0,0.0
2025,2491,0.0,0.0,0.0,0.0
2025,2492,0.0,0.0,0.0,0.0
2025,2493,6.203,0.0,6.203,0.0816104663439238
2025,2494,0.0,0.0,0.0,0.0
2025,2495,135.57,0.0,135.57,0.06680284757337086
2025,2496,271.225,0.0,271.225,0.12070298571298682
2025,2497,12.442,0.0,12.442,0.0037704664512066975
2025,2498,0.0,0.0,0.0,0.0
2025,2499,12.442,0.0,12.442,0.003294860552101623
2025,2500,0.0,0.0,0.0,0.0
2025,2501,0.0,0.0,0.0,0.0
2025,2502,0.0,0.0,0.0,0.0
2025,2503,0.0,0.0,0.0,0.0
2025,2504,0.0,6.203,6.203,0.0022804766121050897
2025,2505,148.012,0.0,148.012,0.05956572186194751
2025,2506,0.0,0.0,0.0,0.0
2025,2507,0.085,0.0,0.085,2.1760802206028302e-05
2025,2508,0.0,0.0,0.0,0.0
2025,2509,0.0,0.0,0.0,0.0
2025,2510,0.0,0.0,0.0,0.0
2025,2511,0.0,0.0,0.0,0.0
2025,2512,0.0,0.0,0.0,0.0
2025,2513,12.442,0.0,12.442,0.20865373090447975
2025,2514,119.419,0.0,119.419,0.9787359768715673
2025,2515,271.141,0.0,271.141,0.6923154584322357
2025,2516,0.0,0.0,0.0,0.0
2025,2517,370.7,0.0,370.7,2.235399447125188
2025,2518,0.0,0.0,0.0,0.0
2025,2519,12.442,0.0,12.442,0.2390716109801154
2025,2520,6.221,0.0,6.221,0.003507135435445342
2025,2521,0.0,0.0,0.0,0.0
2025,2522,6.221,0.0,6.221,0.002998399728880881
2025,2523,0.0,0.0,0.0,0.0
2025,2524,370.335,0.0,370.335,0.5453041917455984
2025,2525,0.0,0.0,0.0,0.0
2025,2526,108.876,0.0,108.876,0.0405788656809486
2025,2527,599.979,0.0,599.979,0.19777223018385087
2025,2528,458.831,0.0,458.831,0.17916466087335695
2025,2529,422.16,0.0,422.16,0.15524751161744071
2025,2530,0.0,0.0,0.0,0.0
2025,2531,0.0,0.0,0.0,0.0
2025,2532,69.57,0.0,69.57,0.02717785707488708
2025,2533,69.57,0.0,69.57,0.02012495855532614
2025,2534,0.0,0.0,0.0,0.0
2025,2535,257.626,0.0,257.626,0.0389443046635277
2025,2536,0.0,0.0,0.0,0.0
2025,2537,0.0,0.0,0.0,0.0
2025,2538,0.0,0.0,0.0,0.0
2025,2539,555.931,0.0,555.931,0.1692137995991047
2025,2540,110.271,0.0,110.271,0.01857974706288097
2025,2541,0.0,0.0,0.0,0.0
2025,2542,631.023,0.0,631.023,0.23061412857103478
2025,2543,0.0,0.0,0.0,0.0
2025,2544,0.0,0.0,0.0,0.0
2025,2545,0.0,0.0,0.0,0.0
2025,2546,0.0,0.0,0.0,0.0
2025,2547,0.0,0.0,0.0,0.0
2025,2548,0.0,0.0,0.0,0.0
2025,2549,0.0,0.0,0.0,0.0
2025,2550,0.0,458.831,458.831,0.11141021383654275
2025,2551,558.253,0.0,558.253,0.1759203390094563
2025,2552,0.0,83.452,83.452,0.00905170601608288
2025,2553,0.0,558.253,558.253,0.016350017897548738
2025,2554,0.0,0.0,0.0,0.0
2025,2555,152.525,60.879,213.404,0.3857189845710414
2025,2556,0.0,0.0,0.0,0.0
2025,2557,0.0,0.0,0.0,0.0
2025,2558,0.0,0.0,0.0,0.0
2025,2559,0.0,0.0,0.0,0.0
2025,2560,4.645,0.0,4.645,0.0012385059108413845
2025,2561,0.0,0.0,0.0,0.0
2025,2562,0.0,0.0,0.0,0.0
2025,2563,134.559,0.0,134.559,0.03679107708037455
2025,2564,69.57,0.0,69.57,0.02468816670474764
2025,2565,0.0,0.0,0.0,0.0
2025,2566,92.908,0.0,92.908,0.16458209979750285
2025,2567,0.0,0.0,0.0,0.0
2025,2568,0.0,0.0,0.0,0.0
2025,2569,22.659,0.0,22.659,0.008859267790984058
2025,2570,22.659,0.0,22.659,0.008225705426633114
2025,2571,0.0,0.0,0.0,0.0
2025,2572,0.0,116.135,116.135,0.3967354328205862
