,freight_demand_scenario,year,energy_system_scenario,region,technology,upstream_CO2_emission_factor,CO2_emission_factor_unit
1364,population_shift,2025,50%_reduction_2050,south_west,electricity,0.3521742418953062,kg of CO2/kWh of electricity
1365,population_shift,2025,50%_reduction_2050,south_west,hydrogen,6.047701901803087,kg_of_CO2/kg_of_H2
1366,population_shift,2025,50%_reduction_2050,texas,electricity,0.2459971357518866,kg of CO2/kWh of electricity
1367,population_shift,2025,50%_reduction_2050,texas,hydrogen,6.047864630733454,kg_of_CO2/kg_of_H2
1692,population_shift,2025,business_as_usual,california,electricity,0.1239241703647521,kg of CO2/kWh of electricity
1693,population_shift,2025,business_as_usual,california,hydrogen,6.047516198704105,kg_of_CO2/kg_of_H2
1694,population_shift,2025,business_as_usual,central,electricity,0.3733225977750147,kg of CO2/kWh of electricity
1695,population_shift,2025,business_as_usual,central,hydrogen,6.047516198704104,kg_of_CO2/kg_of_H2
1696,population_shift,2025,business_as_usual,middle_atlantic,electricity,0.2637262174196627,kg of CO2/kWh of electricity
1697,population_shift,2025,business_as_usual,middle_atlantic,hydrogen,6.047516198704104,kg_of_CO2/kg_of_H2
1698,population_shift,2025,business_as_usual,north_east,electricity,0.0994283990550994,kg of CO2/kWh of electricity
1699,population_shift,2025,business_as_usual,north_east,hydrogen,6.047516198704104,kg_of_CO2/kg_of_H2
1700,population_shift,2025,business_as_usual,north_west,electricity,0.1714044024061591,kg of CO2/kWh of electricity
1701,population_shift,2025,business_as_usual,north_west,hydrogen,6.047516198704103,kg_of_CO2/kg_of_H2
1702,population_shift,2025,business_as_usual,north_central,electricity,0.4715189640985371,kg of CO2/kWh of electricity
1703,population_shift,2025,business_as_usual,north_central,hydrogen,6.047516198704104,kg_of_CO2/kg_of_H2
1704,population_shift,2025,business_as_usual,south_east,electricity,0.3085658805986329,kg of CO2/kWh of electricity
1705,population_shift,2025,business_as_usual,south_east,hydrogen,6.047516198704105,kg_of_CO2/kg_of_H2
1706,population_shift,2025,business_as_usual,south_west,electricity,0.3913477652321585,kg of CO2/kWh of electricity
1707,population_shift,2025,business_as_usual,south_west,hydrogen,6.047516198704104,kg_of_CO2/kg_of_H2
1708,population_shift,2025,business_as_usual,texas,electricity,0.2528315276949193,kg of CO2/kWh of electricity
1709,population_shift,2025,business_as_usual,texas,hydrogen,6.047516198704104,kg_of_CO2/kg_of_H2
1998,population_shift,2030,net_zero_2050,california,electricity,0.0019198541571691,kg of CO2/kWh of electricity
1999,population_shift,2030,net_zero_2050,california,hydrogen,-12.008639699827135,kg_of_CO2/kg_of_H2
2000,population_shift,2030,net_zero_2050,central,electricity,0.0317912867919091,kg of CO2/kWh of electricity
2001,population_shift,2030,net_zero_2050,central,hydrogen,5.943287838626413,kg_of_CO2/kg_of_H2
2002,population_shift,2030,net_zero_2050,middle_atlantic,electricity,0.1752648043692582,kg of CO2/kWh of electricity
2003,population_shift,2030,net_zero_2050,middle_atlantic,hydrogen,5.954840712857132,kg_of_CO2/kg_of_H2
2004,population_shift,2030,net_zero_2050,north_east,electricity,0.0509036330627221,kg of CO2/kWh of electricity
2005,population_shift,2030,net_zero_2050,north_east,hydrogen,5.92570208650316,kg_of_CO2/kg_of_H2
2006,population_shift,2030,net_zero_2050,north_west,electricity,0.010400907891628,kg of CO2/kWh of electricity
2007,population_shift,2030,net_zero_2050,north_west,hydrogen,5.946834881859997,kg_of_CO2/kg_of_H2
2008,population_shift,2030,net_zero_2050,north_central,electricity,0.0474547139814077,kg of CO2/kWh of electricity
2009,population_shift,2030,net_zero_2050,north_central,hydrogen,5.946461361069437,kg_of_CO2/kg_of_H2
2010,population_shift,2030,net_zero_2050,south_east,electricity,0.0708497106362005,kg of CO2/kWh of electricity
2011,population_shift,2030,net_zero_2050,south_east,hydrogen,5.959899951942788,kg_of_CO2/kg_of_H2
2012,population_shift,2030,net_zero_2050,south_west,electricity,0.0299039066116692,kg of CO2/kWh of electricity
2013,population_shift,2030,net_zero_2050,south_west,hydrogen,5.958598756991804,kg_of_CO2/kg_of_H2
2014,population_shift,2030,net_zero_2050,texas,electricity,0.0318293269881274,kg of CO2/kWh of electricity
2015,population_shift,2030,net_zero_2050,texas,hydrogen,5.959156773971478,kg_of_CO2/kg_of_H2
2322,population_shift,2030,50%_reduction_2050,california,electricity,0.0026748136338883,kg of CO2/kWh of electricity
2323,population_shift,2030,50%_reduction_2050,california,hydrogen,-12.008639966672131,kg_of_CO2/kg_of_H2
2324,population_shift,2030,50%_reduction_2050,central,electricity,0.2388603476783712,kg of CO2/kWh of electricity
2325,population_shift,2030,50%_reduction_2050,central,hydrogen,6.042675731391952,kg_of_CO2/kg_of_H2
2326,population_shift,2030,50%_reduction_2050,middle_atlantic,electricity,0.2515148610352684,kg of CO2/kWh of electricity
2327,population_shift,2030,50%_reduction_2050,middle_atlantic,hydrogen,6.045100847995063,kg_of_CO2/kg_of_H2
2328,population_shift,2030,50%_reduction_2050,north_east,electricity,0.0476851247419961,kg of CO2/kWh of electricity
2329,population_shift,2030,50%_reduction_2050,north_east,hydrogen,6.044816650550263,kg_of_CO2/kg_of_H2
2330,population_shift,2030,50%_reduction_2050,north_west,electricity,0.2845470116316012,kg of CO2/kWh of electricity
2331,population_shift,2030,50%_reduction_2050,north_west,hydrogen,6.043832062053388,kg_of_CO2/kg_of_H2
2332,population_shift,2030,50%_reduction_2050,north_central,electricity,0.3690838149894976,kg of CO2/kWh of electricity
2333,population_shift,2030,50%_reduction_2050,north_central,hydrogen,6.043582319469241,kg_of_CO2/kg_of_H2
2334,population_shift,2030,50%_reduction_2050,south_east,electricity,0.2497741098193682,kg of CO2/kWh of electricity
2335,population_shift,2030,50%_reduction_2050,south_east,hydrogen,6.044688697043903,kg_of_CO2/kg_of_H2
2336,population_shift,2030,50%_reduction_2050,south_west,electricity,0.2512373192342126,kg of CO2/kWh of electricity
2337,population_shift,2030,50%_reduction_2050,south_west,hydrogen,6.045863000613273,kg_of_CO2/kg_of_H2
2338,population_shift,2030,50%_reduction_2050,texas,electricity,0.1170033666345875,kg of CO2/kWh of electricity
2339,population_shift,2030,50%_reduction_2050,texas,hydrogen,6.044740717425667,kg_of_CO2/kg_of_H2
2664,population_shift,2030,business_as_usual,california,electricity,0.005102438170142,kg of CO2/kWh of electricity
2665,population_shift,2030,business_as_usual,california,hydrogen,-12.008639966672057,kg_of_CO2/kg_of_H2
2666,population_shift,2030,business_as_usual,central,electricity,0.2367018137138613,kg of CO2/kWh of electricity
2667,population_shift,2030,business_as_usual,central,hydrogen,6.046892804770152,kg_of_CO2/kg_of_H2
2668,population_shift,2030,business_as_usual,middle_atlantic,electricity,0.2493446570080614,kg of CO2/kWh of electricity
2669,population_shift,2030,business_as_usual,middle_atlantic,hydrogen,6.047558421029242,kg_of_CO2/kg_of_H2
2670,population_shift,2030,business_as_usual,north_east,electricity,0.0480314868065315,kg of CO2/kWh of electricity
2671,population_shift,2030,business_as_usual,north_east,hydrogen,6.048151515933074,kg_of_CO2/kg_of_H2
2672,population_shift,2030,business_as_usual,north_west,electricity,0.2815606546312467,kg of CO2/kWh of electricity
2673,population_shift,2030,business_as_usual,north_west,hydrogen,6.0469232127112535,kg_of_CO2/kg_of_H2
2674,population_shift,2030,business_as_usual,north_central,electricity,0.3714022188281379,kg of CO2/kWh of electricity
2675,population_shift,2030,business_as_usual,north_central,hydrogen,6.047594288945856,kg_of_CO2/kg_of_H2
2676,population_shift,2030,business_as_usual,south_east,electricity,0.2488896058033495,kg of CO2/kWh of electricity
2677,population_shift,2030,business_as_usual,south_east,hydrogen,6.047597092692988,kg_of_CO2/kg_of_H2
2678,population_shift,2030,business_as_usual,south_west,electricity,0.2074677839648724,kg of CO2/kWh of electricity
2679,population_shift,2030,business_as_usual,south_west,hydrogen,6.0475975726598215,kg_of_CO2/kg_of_H2
2680,population_shift,2030,business_as_usual,texas,electricity,0.1215230702709937,kg of CO2/kWh of electricity
2681,population_shift,2030,business_as_usual,texas,hydrogen,6.047342312201987,kg_of_CO2/kg_of_H2
2970,population_shift,2035,net_zero_2050,california,electricity,0.0021999774775969,kg of CO2/kWh of electricity
2971,population_shift,2035,net_zero_2050,california,hydrogen,-12.008638789952716,kg_of_CO2/kg_of_H2
2972,population_shift,2035,net_zero_2050,central,electricity,0.0041339415410597,kg of CO2/kWh of electricity
2973,population_shift,2035,net_zero_2050,central,hydrogen,-12.008631035905069,kg_of_CO2/kg_of_H2
2974,population_shift,2035,net_zero_2050,middle_atlantic,electricity,0.0714801092534251,kg of CO2/kWh of electricity
2975,population_shift,2035,net_zero_2050,middle_atlantic,hydrogen,-12.008457947053458,kg_of_CO2/kg_of_H2
2976,population_shift,2035,net_zero_2050,north_east,electricity,0.0313517244400975,kg of CO2/kWh of electricity
2977,population_shift,2035,net_zero_2050,north_east,hydrogen,-12.008460321164309,kg_of_CO2/kg_of_H2
2978,population_shift,2035,net_zero_2050,north_west,electricity,3.845027218965936e-08,kg of CO2/kWh of electricity
2979,population_shift,2035,net_zero_2050,north_west,hydrogen,-12.008592660381762,kg_of_CO2/kg_of_H2
2980,population_shift,2035,net_zero_2050,north_central,electricity,2.0527351848927193e-08,kg of CO2/kWh of electricity
2981,population_shift,2035,net_zero_2050,north_central,hydrogen,-12.008634706028262,kg_of_CO2/kg_of_H2
2982,population_shift,2035,net_zero_2050,south_east,electricity,0.0103633341433975,kg of CO2/kWh of electricity
2983,population_shift,2035,net_zero_2050,south_east,hydrogen,-12.008635807189274,kg_of_CO2/kg_of_H2
2984,population_shift,2035,net_zero_2050,south_west,electricity,2.5119074806356948e-08,kg of CO2/kWh of electricity
2985,population_shift,2035,net_zero_2050,south_west,hydrogen,-12.008601634249992,kg_of_CO2/kg_of_H2
2986,population_shift,2035,net_zero_2050,texas,electricity,0.0062264267977817,kg of CO2/kWh of electricity
2987,population_shift,2035,net_zero_2050,texas,hydrogen,-12.008618747616238,kg_of_CO2/kg_of_H2
3294,population_shift,2035,50%_reduction_2050,california,electricity,0.0039217446237048,kg of CO2/kWh of electricity
3295,population_shift,2035,50%_reduction_2050,california,hydrogen,-12.008639832251715,kg_of_CO2/kg_of_H2
3296,population_shift,2035,50%_reduction_2050,central,electricity,0.1751271552001715,kg of CO2/kWh of electricity
3297,population_shift,2035,50%_reduction_2050,central,hydrogen,6.039300808050753,kg_of_CO2/kg_of_H2
3298,population_shift,2035,50%_reduction_2050,middle_atlantic,electricity,0.2087957782130542,kg of CO2/kWh of electricity
3299,population_shift,2035,50%_reduction_2050,middle_atlantic,hydrogen,6.044829577267638,kg_of_CO2/kg_of_H2
3300,population_shift,2035,50%_reduction_2050,north_east,electricity,0.0491274185690816,kg of CO2/kWh of electricity
3301,population_shift,2035,50%_reduction_2050,north_east,hydrogen,6.041117646709731,kg_of_CO2/kg_of_H2
3302,population_shift,2035,50%_reduction_2050,north_west,electricity,0.1978062704497172,kg of CO2/kWh of electricity
3303,population_shift,2035,50%_reduction_2050,north_west,hydrogen,6.042824257119681,kg_of_CO2/kg_of_H2
3304,population_shift,2035,50%_reduction_2050,north_central,electricity,0.3379234609708183,kg of CO2/kWh of electricity
3305,population_shift,2035,50%_reduction_2050,north_central,hydrogen,6.041306097106864,kg_of_CO2/kg_of_H2
3306,population_shift,2035,50%_reduction_2050,south_east,electricity,0.2298045048741185,kg of CO2/kWh of electricity
3307,population_shift,2035,50%_reduction_2050,south_east,hydrogen,6.0413972234478885,kg_of_CO2/kg_of_H2
3308,population_shift,2035,50%_reduction_2050,south_west,electricity,0.1142588311363987,kg of CO2/kWh of electricity
3309,population_shift,2035,50%_reduction_2050,south_west,hydrogen,6.04574809206505,kg_of_CO2/kg_of_H2
3310,population_shift,2035,50%_reduction_2050,texas,electricity,0.1043046138174675,kg of CO2/kWh of electricity
3311,population_shift,2035,50%_reduction_2050,texas,hydrogen,6.041808826097865,kg_of_CO2/kg_of_H2
3636,population_shift,2035,business_as_usual,california,electricity,0.0060289872742815,kg of CO2/kWh of electricity
3637,population_shift,2035,business_as_usual,california,hydrogen,-12.008639857345516,kg_of_CO2/kg_of_H2
3638,population_shift,2035,business_as_usual,central,electricity,0.1841369828326564,kg of CO2/kWh of electricity
3639,population_shift,2035,business_as_usual,central,hydrogen,6.047393037187677,kg_of_CO2/kg_of_H2
3640,population_shift,2035,business_as_usual,middle_atlantic,electricity,0.2335626522861655,kg of CO2/kWh of electricity
3641,population_shift,2035,business_as_usual,middle_atlantic,hydrogen,6.04739300027815,kg_of_CO2/kg_of_H2
3642,population_shift,2035,business_as_usual,north_east,electricity,0.0494939238571757,kg of CO2/kWh of electricity
3643,population_shift,2035,business_as_usual,north_east,hydrogen,6.05160915624544,kg_of_CO2/kg_of_H2
3644,population_shift,2035,business_as_usual,north_west,electricity,0.2627555807224723,kg of CO2/kWh of electricity
3645,population_shift,2035,business_as_usual,north_west,hydrogen,6.047444559994559,kg_of_CO2/kg_of_H2
3646,population_shift,2035,business_as_usual,north_central,electricity,0.3544237253027136,kg of CO2/kWh of electricity
3647,population_shift,2035,business_as_usual,north_central,hydrogen,6.04738318137306,kg_of_CO2/kg_of_H2
3648,population_shift,2035,business_as_usual,south_east,electricity,0.2448130854865016,kg of CO2/kWh of electricity
3649,population_shift,2035,business_as_usual,south_east,hydrogen,6.047388664142696,kg_of_CO2/kg_of_H2
3650,population_shift,2035,business_as_usual,south_west,electricity,0.1937910658480479,kg of CO2/kWh of electricity
3651,population_shift,2035,business_as_usual,south_west,hydrogen,6.048110220443998,kg_of_CO2/kg_of_H2
3652,population_shift,2035,business_as_usual,texas,electricity,0.1062973168481257,kg of CO2/kWh of electricity
3653,population_shift,2035,business_as_usual,texas,hydrogen,6.047456445039925,kg_of_CO2/kg_of_H2
3942,population_shift,2040,net_zero_2050,california,electricity,0.0006500199283057,kg of CO2/kWh of electricity
3943,population_shift,2040,net_zero_2050,california,hydrogen,-12.008634447200311,kg_of_CO2/kg_of_H2
3944,population_shift,2040,net_zero_2050,central,electricity,1.4009983321311004e-09,kg of CO2/kWh of electricity
3945,population_shift,2040,net_zero_2050,central,hydrogen,-12.00863803621521,kg_of_CO2/kg_of_H2
3946,population_shift,2040,net_zero_2050,middle_atlantic,electricity,0.0043605630776248,kg of CO2/kWh of electricity
3947,population_shift,2040,net_zero_2050,middle_atlantic,hydrogen,-12.008565273247928,kg_of_CO2/kg_of_H2
3948,population_shift,2040,net_zero_2050,north_east,electricity,0.0162176949221589,kg of CO2/kWh of electricity
3949,population_shift,2040,net_zero_2050,north_east,hydrogen,-12.008571948710427,kg_of_CO2/kg_of_H2
3950,population_shift,2040,net_zero_2050,north_west,electricity,1.6750915633755565e-08,kg of CO2/kWh of electricity
3951,population_shift,2040,net_zero_2050,north_west,hydrogen,-12.008635620540444,kg_of_CO2/kg_of_H2
3952,population_shift,2040,net_zero_2050,north_central,electricity,4.063289579293629e-09,kg of CO2/kWh of electricity
3953,population_shift,2040,net_zero_2050,north_central,hydrogen,-12.00863884410752,kg_of_CO2/kg_of_H2
3954,population_shift,2040,net_zero_2050,south_east,electricity,0.0083905392769121,kg of CO2/kWh of electricity
3955,population_shift,2040,net_zero_2050,south_east,hydrogen,-12.008639078812466,kg_of_CO2/kg_of_H2
3956,population_shift,2040,net_zero_2050,south_west,electricity,1.5076364178698642e-08,kg of CO2/kWh of electricity
3957,population_shift,2040,net_zero_2050,south_west,hydrogen,-12.008635521665276,kg_of_CO2/kg_of_H2
3958,population_shift,2040,net_zero_2050,texas,electricity,4.250857669900584e-09,kg of CO2/kWh of electricity
3959,population_shift,2040,net_zero_2050,texas,hydrogen,-12.008636395948034,kg_of_CO2/kg_of_H2
4266,population_shift,2040,50%_reduction_2050,california,electricity,0.0029641383957777,kg of CO2/kWh of electricity
4267,population_shift,2040,50%_reduction_2050,california,hydrogen,-12.00863938126142,kg_of_CO2/kg_of_H2
4268,population_shift,2040,50%_reduction_2050,central,electricity,0.0344564451449596,kg of CO2/kWh of electricity
4269,population_shift,2040,50%_reduction_2050,central,hydrogen,6.022846331747799,kg_of_CO2/kg_of_H2
4270,population_shift,2040,50%_reduction_2050,middle_atlantic,electricity,0.1650215150826998,kg of CO2/kWh of electricity
4271,population_shift,2040,50%_reduction_2050,middle_atlantic,hydrogen,6.031201562769232,kg_of_CO2/kg_of_H2
4272,population_shift,2040,50%_reduction_2050,north_east,electricity,0.0508521736346276,kg of CO2/kWh of electricity
4273,population_shift,2040,50%_reduction_2050,north_east,hydrogen,6.027452243452835,kg_of_CO2/kg_of_H2
4274,population_shift,2040,50%_reduction_2050,north_west,electricity,0.0574941522676416,kg of CO2/kWh of electricity
4275,population_shift,2040,50%_reduction_2050,north_west,hydrogen,6.019084381013231,kg_of_CO2/kg_of_H2
4276,population_shift,2040,50%_reduction_2050,north_central,electricity,0.0389381587914261,kg of CO2/kWh of electricity
4277,population_shift,2040,50%_reduction_2050,north_central,hydrogen,6.026533215404924,kg_of_CO2/kg_of_H2
4278,population_shift,2040,50%_reduction_2050,south_east,electricity,0.1564672278834236,kg of CO2/kWh of electricity
4279,population_shift,2040,50%_reduction_2050,south_east,hydrogen,6.028975287239208,kg_of_CO2/kg_of_H2
4280,population_shift,2040,50%_reduction_2050,south_west,electricity,0.0374973980934446,kg of CO2/kWh of electricity
4281,population_shift,2040,50%_reduction_2050,south_west,hydrogen,6.03394032849622,kg_of_CO2/kg_of_H2
4282,population_shift,2040,50%_reduction_2050,texas,electricity,0.0452713803277331,kg of CO2/kWh of electricity
4283,population_shift,2040,50%_reduction_2050,texas,hydrogen,6.026465543202852,kg_of_CO2/kg_of_H2
4608,population_shift,2040,business_as_usual,california,electricity,0.0086555188572459,kg of CO2/kWh of electricity
4609,population_shift,2040,business_as_usual,california,hydrogen,-12.008639765390663,kg_of_CO2/kg_of_H2
4610,population_shift,2040,business_as_usual,central,electricity,0.163384983865501,kg of CO2/kWh of electricity
4611,population_shift,2040,business_as_usual,central,hydrogen,6.042150958748434,kg_of_CO2/kg_of_H2
4612,population_shift,2040,business_as_usual,middle_atlantic,electricity,0.2191971314886795,kg of CO2/kWh of electricity
4613,population_shift,2040,business_as_usual,middle_atlantic,hydrogen,6.0443175866842935,kg_of_CO2/kg_of_H2
4614,population_shift,2040,business_as_usual,north_east,electricity,0.054745475307533,kg of CO2/kWh of electricity
4615,population_shift,2040,business_as_usual,north_east,hydrogen,6.0412594956829775,kg_of_CO2/kg_of_H2
4616,population_shift,2040,business_as_usual,north_west,electricity,0.2647114570256532,kg of CO2/kWh of electricity
4617,population_shift,2040,business_as_usual,north_west,hydrogen,6.044098913607681,kg_of_CO2/kg_of_H2
4618,population_shift,2040,business_as_usual,north_central,electricity,0.2978714912785103,kg of CO2/kWh of electricity
4619,population_shift,2040,business_as_usual,north_central,hydrogen,6.0438000265993725,kg_of_CO2/kg_of_H2
4620,population_shift,2040,business_as_usual,south_east,electricity,0.2333062467661441,kg of CO2/kWh of electricity
4621,population_shift,2040,business_as_usual,south_east,hydrogen,6.044466421728746,kg_of_CO2/kg_of_H2
4622,population_shift,2040,business_as_usual,south_west,electricity,0.1726290746577004,kg of CO2/kWh of electricity
4623,population_shift,2040,business_as_usual,south_west,hydrogen,6.0475152127961405,kg_of_CO2/kg_of_H2
4624,population_shift,2040,business_as_usual,texas,electricity,0.1016642957740465,kg of CO2/kWh of electricity
4625,population_shift,2040,business_as_usual,texas,hydrogen,6.041767281281015,kg_of_CO2/kg_of_H2
4914,population_shift,2045,net_zero_2050,california,electricity,5.5331118600134674e-08,kg of CO2/kWh of electricity
4915,population_shift,2045,net_zero_2050,california,hydrogen,-5.120559324528697,kg_of_CO2/kg_of_H2
4916,population_shift,2045,net_zero_2050,central,electricity,3.938868227832344e-09,kg of CO2/kWh of electricity
4917,population_shift,2045,net_zero_2050,central,hydrogen,-12.008634366042015,kg_of_CO2/kg_of_H2
4918,population_shift,2045,net_zero_2050,middle_atlantic,electricity,1.6288352381118653e-08,kg of CO2/kWh of electricity
4919,population_shift,2045,net_zero_2050,middle_atlantic,hydrogen,-12.008374566504708,kg_of_CO2/kg_of_H2
4920,population_shift,2045,net_zero_2050,north_east,electricity,2.7217197644189545e-08,kg of CO2/kWh of electricity
4921,population_shift,2045,net_zero_2050,north_east,hydrogen,-12.008346246492186,kg_of_CO2/kg_of_H2
4922,population_shift,2045,net_zero_2050,north_west,electricity,1.3279387382605714e-08,kg of CO2/kWh of electricity
4923,population_shift,2045,net_zero_2050,north_west,hydrogen,-12.008621567638873,kg_of_CO2/kg_of_H2
4924,population_shift,2045,net_zero_2050,north_central,electricity,-3.1713614595547265e-10,kg of CO2/kWh of electricity
4925,population_shift,2045,net_zero_2050,north_central,hydrogen,-12.00863583568532,kg_of_CO2/kg_of_H2
4926,population_shift,2045,net_zero_2050,south_east,electricity,0.0005973828715486,kg of CO2/kWh of electricity
4927,population_shift,2045,net_zero_2050,south_east,hydrogen,-12.008636011878076,kg_of_CO2/kg_of_H2
4928,population_shift,2045,net_zero_2050,south_west,electricity,1.1061969451057391e-08,kg of CO2/kWh of electricity
4929,population_shift,2045,net_zero_2050,south_west,hydrogen,-12.008596415371606,kg_of_CO2/kg_of_H2
4930,population_shift,2045,net_zero_2050,texas,electricity,8.702945109655343e-09,kg of CO2/kWh of electricity
4931,population_shift,2045,net_zero_2050,texas,hydrogen,-12.008599852357026,kg_of_CO2/kg_of_H2
5238,population_shift,2045,50%_reduction_2050,california,electricity,0.0022613532629075,kg of CO2/kWh of electricity
5239,population_shift,2045,50%_reduction_2050,california,hydrogen,-12.008638311579547,kg_of_CO2/kg_of_H2
5240,population_shift,2045,50%_reduction_2050,central,electricity,0.0022904466192108,kg of CO2/kWh of electricity
5241,population_shift,2045,50%_reduction_2050,central,hydrogen,-12.008610154386105,kg_of_CO2/kg_of_H2
5242,population_shift,2045,50%_reduction_2050,middle_atlantic,electricity,0.1135257457176335,kg of CO2/kWh of electricity
5243,population_shift,2045,50%_reduction_2050,middle_atlantic,hydrogen,-12.008450497143077,kg_of_CO2/kg_of_H2
5244,population_shift,2045,50%_reduction_2050,north_east,electricity,0.0597408509575123,kg of CO2/kWh of electricity
5245,population_shift,2045,50%_reduction_2050,north_east,hydrogen,-12.008472511608318,kg_of_CO2/kg_of_H2
5246,population_shift,2045,50%_reduction_2050,north_west,electricity,0.000369073797281,kg of CO2/kWh of electricity
5247,population_shift,2045,50%_reduction_2050,north_west,hydrogen,-12.00831539029256,kg_of_CO2/kg_of_H2
5248,population_shift,2045,50%_reduction_2050,north_central,electricity,3.251109418419032e-08,kg of CO2/kWh of electricity
5249,population_shift,2045,50%_reduction_2050,north_central,hydrogen,-12.00860583312816,kg_of_CO2/kg_of_H2
5250,population_shift,2045,50%_reduction_2050,south_east,electricity,0.0242739220261218,kg of CO2/kWh of electricity
5251,population_shift,2045,50%_reduction_2050,south_east,hydrogen,-12.008628940801657,kg_of_CO2/kg_of_H2
5252,population_shift,2045,50%_reduction_2050,south_west,electricity,0.0076426823398207,kg of CO2/kWh of electricity
5253,population_shift,2045,50%_reduction_2050,south_west,hydrogen,-12.008460415513689,kg_of_CO2/kg_of_H2
5254,population_shift,2045,50%_reduction_2050,texas,electricity,0.0173647171862864,kg of CO2/kWh of electricity
5255,population_shift,2045,50%_reduction_2050,texas,hydrogen,-12.008600599130231,kg_of_CO2/kg_of_H2
5580,population_shift,2045,business_as_usual,california,electricity,0.0120720148061733,kg of CO2/kWh of electricity
5581,population_shift,2045,business_as_usual,california,hydrogen,-12.00863952556478,kg_of_CO2/kg_of_H2
5582,population_shift,2045,business_as_usual,central,electricity,0.1530226956351147,kg of CO2/kWh of electricity
5583,population_shift,2045,business_as_usual,central,hydrogen,6.031330619118367,kg_of_CO2/kg_of_H2
5584,population_shift,2045,business_as_usual,middle_atlantic,electricity,0.2177420456925618,kg of CO2/kWh of electricity
5585,population_shift,2045,business_as_usual,middle_atlantic,hydrogen,5.90043232542687,kg_of_CO2/kg_of_H2
5586,population_shift,2045,business_as_usual,north_east,electricity,0.0597131857988321,kg of CO2/kWh of electricity
5587,population_shift,2045,business_as_usual,north_east,hydrogen,5.966022020166004,kg_of_CO2/kg_of_H2
5588,population_shift,2045,business_as_usual,north_west,electricity,0.242659135386079,kg of CO2/kWh of electricity
5589,population_shift,2045,business_as_usual,north_west,hydrogen,6.01667065577168,kg_of_CO2/kg_of_H2
5590,population_shift,2045,business_as_usual,north_central,electricity,0.26031665613061,kg of CO2/kWh of electricity
5591,population_shift,2045,business_as_usual,north_central,hydrogen,6.036425603085163,kg_of_CO2/kg_of_H2
5592,population_shift,2045,business_as_usual,south_east,electricity,0.2298053189830747,kg of CO2/kWh of electricity
5593,population_shift,2045,business_as_usual,south_east,hydrogen,6.047506155825596,kg_of_CO2/kg_of_H2
5594,population_shift,2045,business_as_usual,south_west,electricity,0.1497845039419954,kg of CO2/kWh of electricity
5595,population_shift,2045,business_as_usual,south_west,hydrogen,6.047515734753525,kg_of_CO2/kg_of_H2
5596,population_shift,2045,business_as_usual,texas,electricity,0.0801195478343201,kg of CO2/kWh of electricity
5597,population_shift,2045,business_as_usual,texas,hydrogen,6.047501205816974,kg_of_CO2/kg_of_H2
5886,population_shift,2050,net_zero_2050,california,electricity,7.189141704369329e-08,kg of CO2/kWh of electricity
5887,population_shift,2050,net_zero_2050,california,hydrogen,-5.120488241114442,kg_of_CO2/kg_of_H2
5888,population_shift,2050,net_zero_2050,central,electricity,1.1316484034959969e-08,kg of CO2/kWh of electricity
5889,population_shift,2050,net_zero_2050,central,hydrogen,-12.00859897098151,kg_of_CO2/kg_of_H2
5890,population_shift,2050,net_zero_2050,middle_atlantic,electricity,1.722409336327399e-08,kg of CO2/kWh of electricity
5891,population_shift,2050,net_zero_2050,middle_atlantic,hydrogen,-12.008118341947158,kg_of_CO2/kg_of_H2
5892,population_shift,2050,net_zero_2050,north_east,electricity,3.0172246676057043e-08,kg of CO2/kWh of electricity
5893,population_shift,2050,net_zero_2050,north_east,hydrogen,-12.008072237607228,kg_of_CO2/kg_of_H2
5894,population_shift,2050,net_zero_2050,north_west,electricity,5.3007634949430545e-08,kg of CO2/kWh of electricity
5895,population_shift,2050,net_zero_2050,north_west,hydrogen,-11.938999244280543,kg_of_CO2/kg_of_H2
5896,population_shift,2050,net_zero_2050,north_central,electricity,1.1948811103813841e-08,kg of CO2/kWh of electricity
5897,population_shift,2050,net_zero_2050,north_central,hydrogen,-12.00863142143066,kg_of_CO2/kg_of_H2
5898,population_shift,2050,net_zero_2050,south_east,electricity,-5.341671164226561e-09,kg of CO2/kWh of electricity
5899,population_shift,2050,net_zero_2050,south_east,hydrogen,-12.008634099551513,kg_of_CO2/kg_of_H2
5900,population_shift,2050,net_zero_2050,south_west,electricity,1.4738876540250791e-08,kg of CO2/kWh of electricity
5901,population_shift,2050,net_zero_2050,south_west,hydrogen,-3.6924069635983456,kg_of_CO2/kg_of_H2
5902,population_shift,2050,net_zero_2050,texas,electricity,2.0361765421466358e-08,kg of CO2/kWh of electricity
5903,population_shift,2050,net_zero_2050,texas,hydrogen,-5.1566925128229135,kg_of_CO2/kg_of_H2
6210,population_shift,2050,50%_reduction_2050,california,electricity,0.0013944361012731,kg of CO2/kWh of electricity
6211,population_shift,2050,50%_reduction_2050,california,hydrogen,-12.008636637377537,kg_of_CO2/kg_of_H2
6212,population_shift,2050,50%_reduction_2050,central,electricity,1.1942506674085364e-08,kg of CO2/kWh of electricity
6213,population_shift,2050,50%_reduction_2050,central,hydrogen,-12.008638312105548,kg_of_CO2/kg_of_H2
6214,population_shift,2050,50%_reduction_2050,middle_atlantic,electricity,0.1069466214664739,kg of CO2/kWh of electricity
6215,population_shift,2050,50%_reduction_2050,middle_atlantic,hydrogen,-12.008526562563397,kg_of_CO2/kg_of_H2
