year,yNum,Yard,nLinks,State,OneNode,Lon,Lat,Region,SimTM (M),RTM (M),GTM (M),Die (MGal),BioDie (MGal),Cat (GWh),Hyd (MkgH2),Bat (GWh),Hyd (GWh),HydMWh/Day,BatMWh/Day,Die at_the_well (GJ),BioDie at_the_well (GJ),Cat at_the_well (GJ),Hyd at_the_well (GJ),Bat at_the_well (GJ)
2025,566,Pierce County Terminal (PCT),3,WA,306734,-122.37488,47.24777,NW,9.175161326068531,13.551892744372026,17.617460567683633,0.016655741175909813,0.0,0.028175173104852725,0.004550331717535253,0.024330387469124824,0.15152604619392396,0.415139852586093,0.06665859580582144,0.0,0.0,0.0,0.0,0.0
2025,584,Port Westward Industrial Park,1,WA,302041,-123.007097,46.145364,NW,9.060370865939337,13.382344989464643,17.397048486304037,0.01644736116759941,0.0,0.027822673462613565,0.004493402509095912,0.024025989947005274,0.1496303035528939,0.4099460371312161,0.06582462999179528,0.0,0.0,0.0,0.0,0.0
2025,639,Seaport,1,WA,302770,-122.903773,47.055783,NW,98.3487019705316,145.2629565069403,188.84184345902239,0.1785331578153038,0.0,0.3020101341198587,0.04877507893876885,0.2607978149909907,1.6242101286610027,4.449890763454802,0.7145145616191525,0.0,0.0,0.0,0.0,0.0
2025,641,Seattle International Gateway (SIG),1,WA,307602,-122.336823,47.568381,NW,98.36389896507286,145.28540276513033,188.87102359466942,0.17856074503679625,0.0,0.3020568011959631,0.04878261573990125,0.2608381138753825,1.6244611041387118,4.45057836750332,0.7146249695215959,0.0,0.0,0.0,0.0,0.0
2025,642,"Seattle, WA - South Seattle",3,WA,308406,-122.28683,47.476434,NW,100.92678335729649,149.0708331423553,193.7920830850619,0.18321316885624167,0.0,0.30992693108604613,0.05005365324255281,0.2676342854178062,1.6667866529770086,4.566538775279476,0.7332446175830307,0.0,0.0,0.0,0.0,0.0
2025,673,"Spokane, WA",3,WA,324892,-117.378311,47.660927,NW,131.589359295425,194.36005756166404,252.66807483016325,0.23887517963322077,0.0,0.4040858623783906,0.06526045853721071,0.34894428388687926,2.173173269289117,5.953899367915389,0.9560117366763815,0.0,0.0,0.0,0.0,0.0
2025,699,Terminal 115 (T-115),1,WA,307239,-122.355815,47.570539,NW,131.4514642374197,194.15638386376872,252.40329902289935,0.2386248576700475,0.0,0.40366241291613825,0.06519207082893685,0.3485786183609976,2.1708959586035976,5.947660160557802,0.9550099133178017,0.0,0.0,0.0,0.0,0.0
2025,700,Terminal 18 (T-18),1,WA,307360,-122.349271,47.572536,NW,137.7336627819896,203.43531399363718,264.4659081917283,0.25002898117867123,0.0,0.42295384825792465,0.06830766588795681,0.36523754339952347,2.2746452740689618,6.231904860462909,1.000650803834311,0.0,0.0,0.0,0.0,0.0
2025,701,Terminal 3 (T-3),1,WA,307464,-122.340535,47.570834,NW,21.57334861825257,31.864257882948703,41.423535247833314,0.039162266265813074,0.0,0.06624764515514542,0.01069909170884771,0.05720748793781735,0.3562797539046288,0.9761089148072023,0.15673284366525303,0.0,0.0,0.0,0.0,0.0
2025,702,Terminal 5,1,WA,307239,-122.355815,47.570539,NW,21.199499075002386,31.312074795086872,40.70569723361294,0.03848361430430307,0.0,0.06509962440412966,0.010513684676340927,0.05621612616016785,0.3501056997221529,0.9591936978689121,0.15401678400045984,0.0,0.0,0.0,0.0,0.0
